PhraseID,NL
QID362_QuestionText,"Wanneer ervoer u deze symptomen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span><div><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;""><br></span></div><div>Selecteer symptomen voor de eerste&nbsp;<span style=""color: rgb(231, 76, 60);"">4 weken</span>, vervolgens&nbsp;<span style=""color: rgb(231, 76, 60);"">maanden (waar van toepassing)</span>. Selecteer een symptoom ook als u dit slechts voor een deel van een week of maand heeft gehad.</div>"
QID362_Choice1,Slapeloosheid
QID362_Choice9,Slaapapneu
QID362_Choice10,Alle overige slaapproblemen
QID362_Answer13,Niet van toepassing
QID362_Answer1,"<strong><span style=""color:#e74c3c;""><span style=""font-size:16px;"">Week 1</span></span></strong>"
QID362_Answer2,Week 2
QID362_Answer3,Week 3
QID362_Answer4,Week 4
QID362_Answer5,"<span style=""color:#e74c3c;""><strong><span style=""font-size:16px;"">Maand 2</span></strong></span>"
QID362_Answer6,Maand 3
QID362_Answer7,Maand 4
QID362_Answer8,Maand 5
QID362_Answer9,Maand 6
QID362_Answer12,Maand 7
QID99_QuestionText,"Als u slapeloosheid heeft/heeft gehad have/had insomnia, welk beschrijft het beste het type slapeloosheid?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID99_Choice1,Moeite met in slaap vallen
QID99_Choice2,'s Ochtends vroeg wakker worden
QID99_Choice3,'s Nachts meerdere malen wakker worden
QID99_Choice4,Geen van bovenstaande
QID100_QuestionText,"<p>Wat veroorzaakt/veroorzaakte uw slapeloosheid?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span></p><p></p>"
QID100_Choice1,Pijn
QID100_Choice2,Gevoeligheid voor licht/lawaai van buiten
QID100_Choice3,Andere lichamelijke ongemakken
QID100_Choice4,Angst/depressie/vlucht van ideeën
QID100_Choice5,Moeite met ademen
QID100_Choice6,Gevoel van adrenaline/energie
QID100_Choice7,Gevoel alsof het virus me wakker hield
QID100_Choice8,Anders
QID405_QuestionText,<strong>Hallucinaties</strong>
QID381_QuestionText,"Heeft u enige <strong>HALLUCINATIES</strong>&nbsp;(visueel, horen, of tactiel) gehad sinds het begin van uw COVID-19 ziekte?<span style=""color:#e74c3c;""><strong> *</strong></span>"
QID381_Choice1,Ja
QID381_Choice2,Nee
QID349_QuestionText,"<span class=""qordoba-embed-panel__status""><div>Welke van de volgende hallucinaties heeft u gehad sinds het begin van uw COVID-19 ziekte?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span></div><em></em><p><em></em></p></span>"
QID349_Choice28,Visuele (zien) Hallucinaties
QID349_Choice29,Auditieve (horen) Hallucinaties
QID349_Choice30,Tactiele (aanraking) Hallucinaties
QID349_Choice51,"Hallucinaties, anders"
QID350_QuestionText,"Wanneer ervoer u deze symptomen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span><div><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;""><br></span></div><div>Selecteer symptomen voor de eerste&nbsp;<span style=""color: rgb(231, 76, 60);"">4 weken</span>, vervolgens&nbsp;<span style=""color: rgb(231, 76, 60);"">maanden (als u nog niet aan een week/maand zit, laat het open)</span>. Selecteer een symptoom ook als u dit slechts voor een deel van een week of maand heeft gehad.</div>"
QID350_Choice28,Hallucinaties
QID350_Answer1,"<strong><span style=""font-size:16px;""><span style=""color:#e74c3c;"">Week 1</span></span></strong>"
QID350_Answer2,Week 2
QID350_Answer3,Week 3
QID350_Answer4,Week 4
QID350_Answer5,"<span style=""color:#e74c3c;""><strong><span style=""font-size:16px;"">Maand 2</span></strong></span>"
QID350_Answer6,Maand 3
QID350_Answer7,Maand 4
QID350_Answer8,Maand 5
QID350_Answer9,Maand 6
QID350_Answer12,Maand 7
QID406_QuestionText,"<strong>Zwakheid, gevoelloosheid, tintelingen, koudheid, en andere sensaties</strong>"
QID343_QuestionText,"Welke van de volgende <strong>NEUROLOGISCHE SENSATIE SYMPTOMEN</strong>&nbsp;heeft u ervaren sinds het begin van uw COVID-19 ziekte?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*<br />➘<br />➘Specificeer de locatie in uw lichaam in het tekstveld. Betreft het meerdere locaties, scheid deze met een komma (bijv. hand, been, voet).</span>"
QID343_Choice1,"Huidsensaties: branden, tintelen, of jeuk zonder uitslag"
QID343_Choice2,Gevoelloosheid/verlies van gevoel
QID343_Choice6,Gevoelloosheid/zwakte in slechts één kant van het lichaam
QID343_Choice9,Koudheid
QID343_Choice14,Tinteling/prikkelen/gevoel van speldenprikken
QID343_Choice17,Elektrische schokken/elektrische schoksensaties
QID343_Choice37,Zwakheid
QID343_Choice51,"Gevoel van druk/gevoelloosheid in het gezicht, linkerkant"
QID343_Choice52,"Gevoel van druk/gevoelloosheid in het gezicht, rechterkant"
QID343_Choice53,"Gevoel van druk/gevoelloosheid in het gezicht, anders:"
QID343_Choice56,Aangezichtsverlamming (geef aan waar op het gezicht er verlamming was)
QID343_Choice57,Geen van bovenstaande
QID344_QuestionText,"Wanneer ervoer u deze symptomen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span><div><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;""><br></span></div><div>Selecteer symptomen voor de eerste&nbsp;<span style=""color: rgb(231, 76, 60);"">4 weken</span>, vervolgens&nbsp;<span style=""color: rgb(231, 76, 60);"">maanden (waar van toepassing)</span>. Selecteer een symptoom ook als u dit slechts voor een deel van een week of maand heeft gehad.</div>"
QID344_Choice1,Alle neurologische sensaties
QID344_Answer13,N.v.t.
QID344_Answer1,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Week 1</strong></span></span>"
QID344_Answer2,Week 2
QID344_Answer3,Week 3
QID344_Answer4,Week 4
QID344_Answer5,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Maand 2</strong></span></span>"
QID344_Answer6,Maand 3
QID344_Answer7,Maand 4
QID344_Answer8,Maand 5
QID344_Answer9,Maand 6
QID344_Answer12,Maand 7
QID407_QuestionText,<strong>Temperatuurproblemen</strong>
QID397_QuestionText,"Heeft u enige <strong>TEMPERATUURPROBLEMEN</strong>&nbsp;gehad (inclusief warmte-intolerantie, rillingen, hoge/lage temperatuur) sinds het begin van uw COVID-19 ziekte?<span style=""color: rgb(231, 76, 60);"">&nbsp;*</span>"
QID397_Choice1,Ja
QID397_Choice2,Nee
QID102_QuestionText,"Heeft u enige van de volgende <strong>TEMPERATUURPROBLEMEN</strong>&nbsp;gehad sinds het begin van uw COVID-19 ziekte?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID102_Choice4,Temperatuurlabiliteit (snelle schommelingen van en naar koorts of verhoogde temperatuur)
QID102_Choice5,Warmte-intolerantie
QID102_Choice6,Andere temperatuurproblemen (niet hierboven of onder genoemd)
QID359_QuestionText,"Als u enige van de volgende temperatuurproblemen heeft gehad, wanneer had u deze symptomen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span><div><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;""><br></span></div><div>Selecteer symptomen voor de eerste&nbsp;<span style=""color: rgb(231, 76, 60);"">4 weken</span>, vervolgens&nbsp;<span style=""color: rgb(231, 76, 60);"">maanden (als u nog niet aan een week/maand zit, laat het open)</span>. Selecteer een symptoom ook als u dit slechts voor een deel van een week of maand heeft gehad.</div>"
QID359_Choice1,Rillingen/opvlieging/zweten
QID359_Choice8,Alle andere temperatuurproblemen
QID359_Choice10,"Verhoogde temperatuur (98.8-100.4 graden Fahrenheit, 37.1-37.9 graden Celsius)"
QID359_Choice11,Koorts (100.4 graden Fahrenheit / 38 graden Celsius of hoger)
QID359_Choice12,Lage temperatuur
QID359_Answer13,N.v.t.
QID359_Answer1,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Week 1</strong></span></span>"
QID359_Answer2,Week 2
QID359_Answer3,Week 3
QID359_Answer4,Week 4
QID359_Answer5,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Maand 2</strong></span></span>"
QID359_Answer6,Maand 3
QID359_Answer7,Maand 4
QID359_Answer8,Maand 5
QID359_Answer9,Maand 6
QID359_Answer12,Maand 7
QID103_QuestionText,"Als u een lage temperatuur had, wat was uw laagste temperatuur? Voer alleen cijfers in."
QID104_QuestionText,"Als u een hoge temperatuur had, wat was uw hoogste temperatuur? Voer alleen cijfers in."
QID433_QuestionText,"<span style=""font-size: 19px;"">Hart- en Vaatsymptomen</span>"
QID369_QuestionText,"<div>Wanneer ervoer u deze symptomen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span><div><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;""><br></span></div><div>Selecteer symptomen voor de eerste&nbsp;<span style=""color: rgb(231, 76, 60);"">4 weken</span>, vervolgens&nbsp;<span style=""color: rgb(231, 76, 60);"">maanden (waar van toepassing)</span>. Selecteer een symptoom ook als u dit slechts voor een deel van een week of maand heeft gehad.</div></div><div>➘</div>"
QID369_Choice1,"Tachycardie (hoge hartslag, >90 slagen per minuut)"
QID369_Choice8,"Bradycardie (lage hartslag, <60 slagen per minuut)"
QID369_Choice9,"Hartkloppingen (gevoel of bewustzijn van uw hartslag. Voelen alsof uw hart op hol slaat, bonst of slagen overslaat)"
QID369_Choice10,Abnormaal hoge bloeddruk
QID369_Choice11,Abnormaal lage bloeddruk
QID369_Choice12,Zichtbaar ontstoken/gezwollen bloedvaten
QID369_Choice13,Flauwvallen
QID369_Choice14,Bloedproppen (Trombose)
QID369_Answer13,N.v.t.
QID369_Answer1,"<strong><span style=""font-size:16px;""><span style=""color:#e74c3c;"">Week 1</span></span></strong>"
QID369_Answer2,Week 2
QID369_Answer3,Week 3
QID369_Answer4,Week 4
QID369_Answer5,"<strong><span style=""font-size:16px;""><span style=""color:#e74c3c;"">Maand 2</span></span></strong>"
QID369_Answer6,Maand 3
QID369_Answer7,Maand 4
QID369_Answer8,Maand 5
QID369_Answer9,Maand 6
QID369_Answer12,Maand 7
QID119_QuestionText,"Als u tachycardie had en dit kon meten, wat was de maximale hartslag (in slagen per minuut) die u mat, <strong><span style=""font-size:16px;"">in rust</span></strong><span style=""font-size:16px;"">?</span>"
QID260_QuestionText,"Als u tachycardie had en dit kon meten, wat was de maximale hartslag (in slagen per minuut) die u mat, <strong><span style=""font-size:16px;"">bij inspanning </span></strong><span style=""font-size:16px;"">(during physical activity)?</span>"
QID120_QuestionText,"Als u tachycardie had en dit kon meten, was uw hartslag hoger tijdens het staan in vergelijking met zitten?&nbsp;"
QID120_Choice1,"Ja, het was hoger wanneer ik stond"
QID120_Choice2,"Nee, het was hoger wanneer ik zat"
QID120_Choice3,Het was ongeveer gelijk tijdens staan of zitten
QID121_QuestionText,"Als u tachycardie had en dit kon meten, hoeveel veranderde uw hartslag over het algemeen van een liggende positie naar een staande, de laatste keer dat u dit mat? (In slagen per minuut)"
QID443_QuestionText,"<div>Deze sectie heeft meerdere vragengroepen over meerdere symptomen/problemen georganiseerd per deel van het lichaam (<b>Algemene Problemen, Gastro-enterologische problemen, Ademhalings- en sinussymptomen, oor-/gehoorsymptomen, oogsymptomen, Voortplantings- and urinaire symptomen, huid- en allergiesymptomen, en spier- en gewrichtsproblemen</b>)</div><div><br></div>Heeft u deze symptomen gehad, en wanneer ervoer u ze?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span><div><div><br></div><div>Selecteer symptomen voor de eerste&nbsp;<span style=""color: rgb(231, 76, 60);"">4 weken</span>, vervolgens&nbsp;<span style=""color: rgb(231, 76, 60);"">maanden (waar van toepassing)</span>. Selecteer een symptoom ook als u dit slechts voor een deel van een week of maand heeft gehad. <b>Als u geen van de symptomen in een verzameling gehad heeft, selecteer het vakje (Geen van de onderstaande problemen zijn op mij van toepassing) boven de gegroepeerde verzameling.&nbsp;</b></div></div>"
QID434_QuestionText,<strong>Algemene Problemen</strong>
QID434_Choice1,Geen van de onderstaande algemene symptomen zijn op mij van toepassing
QID394_QuestionText,"Wanneer ervoer u deze symptomen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span><div><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;""><br></span></div><div>Selecteer symptomen voor de eerste&nbsp;<span style=""color: rgb(231, 76, 60);"">4 weken</span>, vervolgens&nbsp;<span style=""color: rgb(231, 76, 60);"">maanden (waar van toepassing)</span>. Selecteer een symptoom ook als u dit slechts voor een deel van een week of maand heeft gehad.</div>"
QID394_Choice1,Duizeligheid / vertigo (draaiduizeligheid) / instabiliteit of evenwichtsproblemen
QID394_Choice52,Neuralgie (zenuwpijn)
QID394_Choice53,Aanval of insult (bevestigd)
QID394_Choice54,Aanval of insult (vermoeden)
QID394_Choice55,Gevallen van ademhalingsproblemen/naar adem happen wanneer uw zuurstofverzadiging normaal is
QID394_Choice56,Laag zuurstofgehalte (<94%)
QID394_Choice57,Nieuwe/onverwachte anafylactische reactie
QID394_Choice58,Acute (plotselinge) verwarring/desoriëntatie
QID394_Choice59,Verwarde woorden/spraak
QID394_Choice60,Hoge bloedsuiker (wanneer gemeten)
QID394_Choice61,Lage bloedsuiker (wanneer gemeten)
QID394_Answer13,N.v.t.
QID394_Answer1,"<span style=""color:#e74c3c;""><strong><span style=""font-size:16px;"">Week 1</span></strong></span>"
QID394_Answer2,Week 2
QID394_Answer3,Week 3
QID394_Answer4,Week 4
QID394_Answer5,"<span style=""color:#e74c3c;""><strong><span style=""font-size:16px;"">Maand 2</span></strong></span>"
QID394_Answer6,Maand 3
QID394_Answer7,Maand 4
QID394_Answer8,Maand 5
QID394_Answer9,Maand 6
QID394_Answer12,Maand 7
QID436_QuestionText,<p><strong>Gastro-enterologische Problemen</strong></p>
QID436_Choice1,Geen van de onderstaande gastro-enterologische symptomen zijn op mij van toepassing
QID414_QuestionText,Gastro-enterologische Problemen
QID414_Choice1,Buikpijn
QID414_Choice10,Constipatie
QID414_Choice11,Diarree
QID414_Choice12,Overgeven
QID414_Choice13,Misselijkheid
QID414_Choice14,Verlies van eetlust
QID414_Choice15,Brandend maagzuur / gastro-oesofageale reflux / zure reflux
QID414_Answer13,N.v.t.
QID414_Answer1,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Week 1</strong></span></span>"
QID414_Answer2,Week 2
QID414_Answer3,Week 3
QID414_Answer4,Week 4
QID414_Answer5,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Maand 2</strong></span></span>"
QID414_Answer6,Maand 3
QID414_Answer7,Maand 4
QID414_Answer8,Maand 5
QID414_Answer9,Maand 6
QID414_Answer12,Maand 7
QID437_QuestionText,<strong>Ademhalings- en Sinussymptomen</strong>
QID437_Choice1,Geen van de onderstaande ademhalings- en sinussymptomen zijn op mij van toepassing
QID114_QuestionText,Ademhalings- en Sinussymptomen
QID114_Choice1,Droge hoest
QID114_Choice2,Hoest met slijmproductie
QID114_Choice3,Bloed ophoesten
QID114_Choice4,Kortademigheid
QID114_Choice5,Drukkend gevoel op de borst
QID114_Choice6,Niezen
QID114_Choice7,Loopneus
QID114_Choice8,Pijn/branderig gevoel op de borst
QID114_Choice9,Reutelend geluid bij ademhaling
QID114_Choice10,Keelpijn
QID114_Choice11,Anders
QID114_Answer22,N.v.t.
QID114_Answer12,"<span style=""color:#e74c3c;""><strong><span style=""font-size:16px;"">Week 1</span></strong></span>"
QID114_Answer13,Week 2
QID114_Answer14,Week 3
QID114_Answer15,Week 4
QID114_Answer16,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Maand 2</strong></span></span>"
QID114_Answer17,Maand 3
QID114_Answer18,Maand 4
QID114_Answer19,Maand 5
QID114_Answer20,Maand 6
QID114_Answer21,Maand 7
QID438_QuestionText,<b>Oor- en Gehoorsymptomen</b>
QID438_Choice1,Geen van de onderstaande oor- en gehoorsymptomen zijn op mij van toepassing
QID396_QuestionText,Oor- en Gehoorsymptomen
QID396_Choice1,Gehoorverlies
QID396_Choice52,Tinnitus
QID396_Choice58,Andere oor-/gehoorproblemen
QID396_Answer13,N.v.t.
QID396_Answer1,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Week 1</strong></span></span>"
QID396_Answer2,Week 2
QID396_Answer3,Week 3
QID396_Answer4,Week 4
QID396_Answer5,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Maand 2</strong></span></span>"
QID396_Answer6,Maand 3
QID396_Answer7,Maand 4
QID396_Answer8,Maand 5
QID396_Answer9,Maand 6
QID396_Answer12,Maand 7
QID439_QuestionText,<b>Oog- en Gezichtssymptomen</b>
QID439_Choice1,Geen van de onderstaande oog- en gezichtssymptomen zijn op mij van toepassing
QID361_QuestionText,Oog- en Gezichtssymptomen
QID361_Choice1,Gezichtssymptomen
QID361_Choice20,Andere oogsymptomen
QID361_Answer13,N.v.t.
QID361_Answer1,"<span style=""color:#e74c3c;""><strong><span style=""font-size:16px;"">Week 1</span></strong></span>"
QID361_Answer2,Week 2
QID361_Answer3,Week 3
QID361_Answer4,Week 4
QID361_Answer5,"<span style=""color:#e74c3c;""><strong><span style=""font-size:16px;"">Maand 2</span></strong></span>"
QID361_Answer6,Maand 3
QID361_Answer7,Maand 4
QID361_Answer8,Maand 5
QID361_Answer9,Maand 6
QID361_Answer12,Maand 7
QID440_QuestionText,<b>Voortplantings- en Urinaire Symptomen</b>
QID440_Choice1,Geen van de onderstaande voortplantings- en urinaire symptomen zijn op mij van toepassing
QID353_QuestionText,Voortplantings- en Urinaire Symptomen
QID353_Choice60,All menstruatie-/ongesteldheidsproblemen
QID353_Choice61,Problemen met blaascontrole
QID353_Answer13,N.v.t.
QID353_Answer1,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Week 1</strong></span></span>"
QID353_Answer2,Week 2
QID353_Answer3,Week 3
QID353_Answer4,Week 4
QID353_Answer5,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Maand 2</strong></span></span>"
QID353_Answer6,Maand 3
QID353_Answer7,Maand 4
QID353_Answer8,Maand 5
QID353_Answer9,Maand 6
QID353_Answer12,Maand 7
QID441_QuestionText,<b>Huid- en Allergiesymptomen</b>
QID441_Choice1,Geen van de onderstaande huid- en allergiesymptomen zijn op mij van toepassing
QID367_QuestionText,Huid- en Allergiesymptomen
QID367_Choice7,Schilferige huid
QID367_Choice27,"Petechiën (kleine, rood-paarse of bruine puntjes in de huid, vooral op de armen, benen, buik, billen, en soms in de mond of op oogleden)"
QID367_Choice32,"COVID-tenen (verkleuring, zwelling, blaarvorming of pijnlijke tenen)"
QID367_Choice33,Dermatographia (krassen op de huid veroorzaakt rode striemen)
QID367_Choice34,"Nieuwe allegrieën (voedsel-, chemisch-, milieu-, etc.)"
QID367_Choice35,Anders
QID367_Choice36,Huiduitslag
QID367_Answer13,N.v.t.
QID367_Answer1,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Week 1</strong></span></span>"
QID367_Answer2,Week 2
QID367_Answer3,Week 3
QID367_Answer4,Week 4
QID367_Answer5,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Maand 2</strong></span></span>"
QID367_Answer6,Maand 3
QID367_Answer7,Maand 4
QID367_Answer8,Maand 5
QID367_Answer9,Maand 6
QID367_Answer12,Maand 7
QID442_QuestionText,<b>Spier- en Gewrichtsproblemen</b>
QID442_Choice1,Geen van de onderstaande spier- en gewrichtsproblemen zijn op mij van toepassing
QID356_QuestionText,Spier- en Gewrichtsproblemen
QID356_Choice2,Spasmen 
QID356_Choice23,Spierpijn
QID356_Choice24,Gewrichtspijn
QID356_Choice25,Botpijn of een brandend gevoel
QID356_Answer13,N.v.t.
QID356_Answer1,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Week 1</strong></span></span>"
QID356_Answer2,Week 2
QID356_Answer3,Week 3
QID356_Answer4,Week 4
QID356_Answer5,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Maand 2</strong></span></span>"
QID356_Answer6,Maand 3
QID356_Answer7,Maand 4
QID356_Answer8,Maand 5
QID356_Answer9,Maand 6
QID356_Answer12,Maand 7
QID377_QuestionText,"<span style=""font-weight: bolder;"">Alle Andere Symptomen</span><div><b><br></b>Heeft u één of meerder van deze symptomen gehad sinds het begin van uw ziekte met COVID-19?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>➘<div>(Kies alle opties die&nbsp;van toepassing zijn)</div></div>"
QID377_Choice42,Niet kunnen huilen
QID377_Choice49,Brok in de keel / moeite met slikken
QID377_Choice50,Veranderingen in de stem
QID377_Choice52,Niet kunnen gapen
QID377_Choice56,Bloed ophoesten
QID377_Choice57,Geen van bovenstaande
QID377_Choice58,Het gevoel dat u niet echt bent / alsof u uzelf observeert van buiten uw lichaam (depersonalisatie)
QID377_Choice59,Het gevoel hebben dat de wereld niet echt is (derealisatie)
QID377_Choice60,Extreme dorst
QID360_QuestionText,<b>Oor- en Gehoor</b>
QID360_Choice1,Andere oor- en gehoorsymptomen
QID360_Choice8,Oorpijn
QID360_Choice12,"Veranderingen in de gehoorgang (zoals druk, verstopping, branderig gevoel, zwelling)"
QID360_Choice13,Gevoelloosheid / verlies van gevoel
QID360_Choice14,Geen van bovenstaande
QID360_Choice15,Gevoeligheid voor lawaai
QID96_QuestionText,<b>Ogen en Gezichtsvermogen</b>
QID96_Choice1,Zichtsymptomen - Wazig zien
QID96_Choice2,Zichtsymptomen - Dubbel zien
QID96_Choice3,Zichtsymptomen - Lichtgevoeligheid
QID96_Choice4,Zichtsymptomen - Tunnelvisie
QID96_Choice5,Zichtsymptomen - Volledig verlies van zicht
QID96_Choice6,Druk of pijn op/in het oog
QID96_Choice7,Rood oog (conjunctivitis)
QID96_Choice8,Bloeddoorlopen ogen
QID96_Choice9,Roodheid aan de buitenkant van de ogen
QID96_Choice10,Floaters (mouches volantes)
QID96_Choice11,Dingen zien in het perifere gezichtsveld
QID96_Choice12,Andere oogproblemen:
QID96_Choice13,Droge ogen
QID96_Choice14,Geen van bovenstaande
QID352_QuestionText,<b>Voortplanting en Urinair</b>
QID352_Choice7,Vervroegde menopauze
QID352_Choice8,Abnormaal zware menstruatie / stolling
QID352_Choice31,Verkleining van de testikels / penis
QID352_Choice47,"Seksuele disfunctie (moeite om een erectie te behouden, vaginale droogheid, moeite met orgasmen)"
QID352_Choice51,Postmenopauzaal bloedverlies/'spotting'
QID352_Choice52,"Urinaire problemen, anders"
QID352_Choice53,Pijn in testikels
QID352_Choice54,Andere zaad-/penis-/testikelproblemen
QID352_Choice55,Andere menstruatieproblemen
QID352_Choice56,Abnormaal onregelmatige menstruatie
QID352_Choice57,Geen van bovenstaande
QID116_QuestionText,<b>Gastro-intestinaal</b>
QID116_Choice6,Snel een vol gevoel bij het eten
QID116_Choice7,Buikpijn
QID116_Choice8,Voelbaar overactieve darm
QID116_Choice11,Geen van bovenstaande
QID366_QuestionText,<b>Huid en Allergie</b>
QID366_Choice22,"Nieuwe allergieën (voedsel-, chemisch-, milieu-, etc.)"
QID366_Choice23,Verhoogde reactie op oude allergieën
QID366_Choice24,Jeukende huid
QID366_Choice25,Jeukende ogen
QID366_Choice26,"Jeuk, anders"
QID366_Choice32,Broze/verkleurde nagels
QID366_Choice34,Geen van bovenstaande
QID366_Choice35,Gordelroos
QID147_QuestionText,"Hoe ernstig waren / zijn uw symptomen gedurende de <span style=""color:#c0392b;"">weken</span>/<span style=""color:#c0392b;"">maanden</span>?&nbsp;<span style=""color:#c0392b;"">*</span>➘<div>&nbsp;➘<div>Als u in een periode verschillende mate van ernst van symptomen heeft ondervonden, kies dan de meest ernstige binnen deze periode.</div>➘</div>"
QID147_Choice1,Week 1
QID147_Choice2,Week 2
QID147_Choice3,Week 3
QID147_Choice4,Week 4
QID147_Choice5,Maand 2
QID147_Choice6,Maand 3
QID147_Choice7,Maand 4
QID147_Choice8,Maand 5
QID147_Choice9,Maand 6
QID147_Choice18,Maand 7+
QID147_Answer1,Geen symptomen
QID147_Answer2,Heel mild
QID147_Answer3,Mild
QID147_Answer4,Matig
QID147_Answer13,Ernstig
QID147_Answer14,Zeer ernstig
QID429_QuestionText,"Welke van deze omschrijvingen past bij uw ervaring met terugvallen, en uw symptoomverloop in het algemeen? Selecteer alles wat van toepassing is:&nbsp;<span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID429_Choice1,Ik ervaar geen terugvallen / heb nog geen terugval ervaren.
QID429_Choice12,"Over het algemeen zijn mijn symptomen langzaamaan beter geworden."
QID429_Choice13,"Over het algemeen zijn mijn symptomen ongeveer hetzelfde gebleven."
QID429_Choice14,"Over het algemeen zijn mijn symptomen erger geworden."
QID429_Choice15,Ik ging snel achteruit
QID429_Choice16,"Mijn terugvallen hebben een regelmatig patroon (maandelijks, dagelijks of wekelijks)."
QID429_Choice17,Mijn terugvallen hebben een onregelmatig patroon (onvoorspelbaar).
QID429_Choice18,"Mijn terugvallen hebben komen na een trigger (stress, alcohol, sporten/inspanning, etc)."
QID429_Choice19,Ik werd snel beter.
QID429_Choice20,Mijn terugvallen worden in de loop van de tijd korter/lichter.
QID429_Choice21,Mijn terugvallen worden in de loop van de tijd langer/zwaarder.
QID429_Choice22,Mijn terugvallen zijn in de loop van de tijd ongeveer even zwaar gebleven.
QID429_Choice23,Anders
QID450_QuestionText,"Welke van de volgende veroorzaken een terugval of verergering van de symptomen? Kies alle opties die van toepassing zijn:&nbsp;<span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID450_Choice1,Stress
QID450_Choice24,Alcohol
QID450_Choice25,Cafeïne
QID450_Choice26,Hitte
QID450_Choice27,Ongesteldheid/menstruatie
QID450_Choice28,De week vóór ongesteldheid/menstruatie
QID450_Choice29,Anders
QID450_Choice30,Sporten
QID450_Choice31,Lichaamsbeweging
QID450_Choice32,Mentale inspanning
QID430_QuestionText,"Hoe zou u zeggen dat u zich vandaag voelt, op een schaal van 0-100% (waarbij 100% weergeeft hoe u zich voelde voordat u COVID had)?➘&nbsp;"
QID430_Choice1,%
